,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
46,2730233.0,2800986.0,2872211.0,2944557.0,3018955.0,3095995.0,3175649.0,3257466.0,3341004.0,3425690.0,3510926.0,3596732.0,3682725.0,3767373.0,3848723.0,3925443.0,3996798.0,4063204.0,4125971.0,4187038.0,4247841.0,4308794.0,4369469.0,4429508.0,4488263.0,4545280.0,4600474.0,4654122.0,4706401.0,-0.31188643452408243,4807852.0,4857274.0
47,5823242.0,5870023.0,5908886.0,5943661.0,5979907.0,6021614.0,6070204.0,6124265.0,6181538.0,6238576.0,6292827.0,6343683.0,6392040.0,6438587.0,6484510.0,6530691.0,6577216.0,6623792.0,6670276.0,6716373.0,6761932.0,6806838.0,6851221.0,6895315.0,6939534.0,6984096.0,7029022.0,7074129.0,7118888.0,-0.30928870644242346,7204948.0,7245472.0
48,10082989.0,10168087.0,10269567.0,10379548.0,10486509.0,10582081.0,10663585.0,10733363.0,10794135.0,10850585.0,10906043.0,10961012.0,11013983.0,11064097.0,11110004.0,11150736.0,11186542.0,11217998.0,11244885.0,11266941.0,11284253.0,11296233.0,11303687.0,11309754.0,11318602.0,11333051.0,11354651.0,11382146.0,11412167.0,-0.30466906770525176,11461432.0,11475982.0
49,152711.0,152662.0,151456.0,149254.0,146937.0,145400.0,144403.0,143912.0,144299.0,144630.0,145139.0,146306.0,146956.0,144472.0,139428.0,133860.0,129047.0,129205.0,131897.0,134192.0,137658.0,141239.0,144056.0,145880.0,146833.0,148703.0,150831.0,152088.0,153822.0,-0.3168566466191167,157980.0,159663.0
50,19313.0,20251.0,21339.0,22538.0,23776.0,25010.0,26213.0,27404.0,28646.0,30055.0,31672.0,33536.0,35597.0,37740.0,39808.0,41687.0,43316.0,44738.0,46028.0,47299.0,48622.0,50031.0,51483.0,52926.0,54279.0,55507.0,56579.0,57523.0,58371.0,-0.31696113125738407,59963.0,60765.0
51,703687.0,712341.0,723380.0,736479.0,751044.0,766614.0,783129.0,800609.0,818751.0,837110.0,855384.0,873423.0,891192.0,908704.0,926050.0,943286.0,960282.0,976966.0,993563.0,1010410.0,1027658.0,1045509.0,1063712.0,1081563.0,1098076.0,1112607.0,1124835.0,1135062.0,1143896.0,-0.3157804452321642,1160985.0,1170125.0
52,10337118.0,10342227.0,10347318.0,10355276.0,10361068.0,10333355.0,10308578.0,10319123.0,10329855.0,10333587.0,10327253.0,10315241.0,10304131.0,10294373.0,10283860.0,10255063.0,10216605.0,10196916.0,10193998.0,10197101.0,10211216.0,10238905.0,10298828.0,10384603.0,10443936.0,10474410.0,10496088.0,10510785.0,10514272.0,-0.305656723337786,10546059.0,10566332.0
53,77684873.0,77720436.0,77839920.0,78144619.0,78751283.0,79433029.0,80013896.0,80624598.0,81156363.0,81438348.0,81678051.0,81914831.0,82034771.0,82047195.0,82100243.0,82211508.0,82349925.0,82488495.0,82534176.0,82516260.0,82469422.0,82376451.0,82266372.0,82110097.0,81902307.0,81776930.0,80274983.0,80425823.0,80645605.0,-0.2295566773930607,81686611.0,82487842.0
54,425613.0,454361.0,490330.0,528999.0,563864.0,590398.0,606844.0,615054.0,618495.0,622366.0,630388.0,643682.0,660953.0,680612.0,700099.0,717584.0,732711.0,746221.0,758615.0,770752.0,783254.0,796208.0,809402.0,822934.0,836840.0,851146.0,865937.0,881185.0,896688.0,-0.3160398233755501,927414.0,942333.0
55,73643.0,73025.0,72370.0,71742.0,71242.0,70926.0,70842.0,70970.0,71210.0,71373.0,71368.0,71145.0,70753.0,70290.0,69903.0,69676.0,69670.0,69824.0,70093.0,70379.0,70627.0,70807.0,70950.0,71074.0,71229.0,71440.0,71718.0,72044.0,72400.0,-0.3169464355567911,73162.0,73543.0
